1.964831452783604576e-02,-1.101118163873056749e-01,1.470561783729251899e-02,-1.319615421799762503e-02
1.799663728202646057e-02,-1.043637968408425432e-01,1.450767552402255391e-02,-1.554022117621707902e-02
1.643118032941382270e-02,-9.873052964201738113e-02,1.427457220637929833e-02,-1.775284772839072836e-02
1.495022238478356177e-02,-9.321592535391874657e-02,1.400827949045343676e-02,-1.983192105042370923e-02
1.355198350447478148e-02,-8.782385566003181321e-02,1.371080067469708161e-02,-2.177542191370026789e-02
1.223462566957430470e-02,-8.255814921888707247e-02,1.338416934599157698e-02,-2.358142792316141739e-02
1.099625343129099868e-02,-7.742258732016549239e-02,1.303044792714415541e-02,-2.524811668021465297e-02
9.834914621488517056e-03,-7.242089934364299986e-02,1.265172617694093615e-02,-2.677376885737757159e-02
8.748601131333872544e-03,-6.755675802386183759e-02,1.225011964408027204e-02,-2.815677117146783009e-02
7.735249760975945049e-03,-6.283377452505316263e-02,1.182776807650825525e-02,-2.939561924215874575e-02
6.792743143100147575e-03,-5.825549333259760071e-02,1.138683378787587464e-02,-3.048892032282741332e-02
5.918910743111183148e-03,-5.382538696919138277e-02,1.092949998303346416e-02,-3.143539589083399477e-02
5.111529938573312892e-03,-4.954685054587436299e-02,1.045796904467095369e-02,-3.223388408468978727e-02
4.368327180385197205e-03,-4.542319616015806638e-02,9.974460783400607503e-03,-3.288334197599816072e-02
3.686979237982826105e-03,-4.145764715565081193e-02,9.481210653760634502e-03,-3.338284766458696207e-02
3.065114530648063978e-03,-3.765333225979195647e-02,8.980467938791829655e-03,-3.373160218589128095e-02
2.500314546751184700e-03,-3.401327961855488830e-02,8.474493906003461099e-03,-3.392893122038852238e-02
1.990115352472861428e-03,-3.054041074923194779e-02,7.965559937697633611e-03,-3.397428659572925697e-02
1.532009191234382254e-03,-2.723753443464366902e-02,7.455945638761694860e-03,-3.386724757314060058e-02
1.123446174714727228e-03,-2.410734058428770990e-02,6.947936925164585609e-03,-3.360752191069685951e-02
7.618360659504115834e-04,-2.115239409002383011e-02,6.443824096504132716e-03,-3.319494669714585788e-02
4.445501546000541577e-04,-1.837512870584417576e-02,5.945899896046945125e-03,-3.262948895113893660e-02
1.689232240123915581e-04,-1.577784098306460325e-02,5.456457561779860972e-03,-3.191124598192646156e-02
-6.774439073357747224e-05,-1.336268429385420106e-02,4.977788872050963910e-03,-3.104044550883756221e-02
-2.681846551413904437e-04,-1.113166297735854356e-02,4.512182189418400234e-03,-3.001744553814933783e-02
-4.351595998017685949e-04,-9.086626643730007225e-03,4.061920506346160427e-03,-2.884273399725428150e-02
-5.714589994577186837e-04,-7.229264672121252754e-03,3.629279496387346170e-03,-2.751692812734123778e-02
-6.798979695395374664e-04,-5.561100939093071779e-03,3.216525574477227534e-03,-2.604077363710154136e-02
-7.633144836259335344e-04,-4.083488813907919929e-03,2.825913969920704292e-03,-2.441514362124468096e-02
-8.245668158345523593e-04,-2.797606456802421201e-03,2.459686815602034251e-03,-2.264103724884366023e-02
-8.665309126865886448e-04,-1.704452455538979548e-03,2.120071256869379347e-03,-2.071957822771694838e-02
-8.920976995196733131e-04,-8.048418343181511746e-04,1.809277583453625018e-03,-1.865201305217984579e-02
-9.041703270344455699e-04,-9.940246748660406910e-05,1.529497387670927366e-03,-1.643970904255253815e-02
-9.056613640467446689e-04,4.114280715945959526e-04,1.282901752032639207e-03,-1.408415218578546249e-02
-8.994899429728257529e-04,7.274051986370011404e-04,1.071639469245857330e-03,-1.158694478744677625e-02
-8.885788649932706978e-04,8.484795184520005883e-04,8.978352974341556863e-04,-8.949802946104572915e-03
-8.758516722164906695e-04,7.747985151314616204e-04,7.635882532425871056e-04,-6.174553861822679353e-03
-8.642296944895187316e-04,5.067077141455179077e-04,6.709699453152468632e-04,-3.263132991069350036e-03
-8.566290787773359191e-04,4.475130194899623473e-05,6.220229504492066040e-04,-2.175810608104206123e-04
