iteration,theta,residual_norm,grad_norm,step_norm,accepted_step,converged
65,0.015193659048784352,0.1743195860985469,0.9654650536001085,0.00011785462080079449,0.0001220703125,False
66,0.015169014061821659,0.17417815053456998,0.8890259548681413,0.0001085236761313649,0.0001220703125,False
67,0.015145670959840402,0.17404408039252817,0.8300191305488672,0.00010132069464707852,0.0001220703125,False
68,0.015122953621238623,0.17391350506063996,0.7849590924542477,9.58202017156064e-05,0.0001220703125,False
69,0.015100865439962072,0.1737864519458411,0.7511890753742848,9.1697885177525e-05,0.0001220703125,False
70,0.015078990069432733,0.17366053132149936,0.7267503261075682,8.871463941742776e-05,0.0001220703125,False
71,0.01505744034343826,0.17353639585653646,0.7101858699749738,8.669261108092942e-05,0.0001220703125,False
72,0.015035922512592488,0.1734123554571155,0.7005275357806067,8.551361520759359e-05,0.0001220703125,False
73,0.015014601688648606,0.1732893631395107,0.6971414960105643,8.510028027472709e-05,0.0001220703125,False
74,0.01499324807236356,0.17316609409675765,0.6997890780549233,8.542347144225138e-05,0.0001220703125,False
75,0.01497206634024937,0.17304373054375227,0.7085040856645459,8.648731514459789e-05,0.0001220703125,False
76,0.014950867668704288,0.17292118244277818,0.7237145681092774,8.834406348990202e-05,0.0001220703125,False
77,0.014929908979193888,0.17279993622217507,0.7461494087643051,9.108269149954897e-05,0.0001220703125,False
78,0.014909043623220387,0.17267914537210557,0.7770270530485835,9.485193518659467e-05,0.0001220703125,False
79,0.014888621867640789,0.17256084067737262,0.8179947648170592,9.985287656458243e-05,0.0001220703125,False
80,0.01486857345013275,0.17244461980666576,0.8714103734207157,0.00010637333659920846,0.0001220703125,False
81,0.014849438490372319,0.17233362115601425,0.9403269565759605,0.00011478600544140143,0.0001220703125,False
82,0.014831331127160296,0.17222851754085497,1.028929965289926,0.00012560180240355542,0.0001220703125,False
83,0.01481521344530108,0.1721349089830478,1.1426016161284793,0.0001394777363438085,0.0001220703125,False
84,0.014801689837700156,0.1720563270426296,1.2886576353814285,0.00015730684025652204,0.0001220703125,False
85,0.01479274387129687,0.17200432477875008,1.4765704761109273,0.00018024541944713468,0.0001220703125,False
86,0.014790349606188469,0.1719904044194819,1.7193295382447886,0.00010493954701201102,6.103515625e-05,False
87,0.014702056570198872,0.17147627573631796,0.4718339788354845,0.00046077536995652783,0.0009765625,False
88,0.014699461383829984,0.17146114069275278,2.771816679819265,0.00016917826414912507,6.103515625e-05,False
89,0.014496440649352033,0.1702729611497494,0.650953764609926,7.946212946898511e-05,0.0001220703125,False
90,0.014474207932843904,0.17014234001472944,0.7723663490271899,9.428300159023315e-05,0.0001220703125,False
91,0.01445586590584261,0.17003450182737978,0.9640748494424638,0.000117684918144832,0.0001220703125,False
92,0.014445352130961096,0.1699726573950122,1.2610649063592074,7.696929360102584e-05,6.103515625e-05,False
93,0.014398319332263404,0.16969572376617748,0.5300271596735547,0.0002588023240593529,0.00048828125,False
94,0.014391743821285472,0.16965697050982298,2.140053096902351,0.00013061847515273139,6.103515625e-05,False
95,0.01427744084352104,0.16898189751284626,0.7087442055718259,8.651662665671703e-05,0.0001220703125,False
96,0.014256324379899262,0.1688568883990183,0.91929471654419,0.0001122185933281482,0.0001220703125,False
97,0.01424644057193212,0.16879834461233392,1.2912054142189178,7.880892420769762e-05,6.103515625e-05,False
98,0.014199840034532908,0.16852204624044242,0.5946368316064423,0.00014517500771641658,0.000244140625,False
99,0.014180524391601538,0.16840738933670066,1.4553215132855823,8.882577595737197e-05,6.103515625e-05,False
100,0.014125243508514636,0.16807881192175672,0.6529464516654072,7.97053774005624e-05,0.0001220703125,False
101,0.014100526294562236,0.16793169024673238,0.843966486529159,0.00010302325275014147,0.0001220703125,False
102,0.01408677425986011,0.1678497796236868,1.225783684823546,7.481589873190588e-05,6.103515625e-05,False
103,0.014045547081426146,0.16760398015217984,0.634501485458365,0.00015490758922323365,0.000244140625,False
104,0.014038127449100874,0.16755970547300966,1.727446227083972,0.00010543495038354322,6.103515625e-05,False
105,0.013969073280010076,0.1671470806206921,0.7981657855223435,9.743234686552045e-05,0.0001220703125,False
106,0.013952120427427743,0.1670456250694866,1.1827391634038702,7.21886696413495e-05,6.103515625e-05,False
107,0.013914146242361708,0.1668181419532163,0.6690275039382625,8.166839647683868e-05,0.0001220703125,False
108,0.013887812962752724,0.1666602109848222,0.9083026171931338,0.00011087678432533371,0.0001220703125,False
109,0.013880219059610038,0.16661463957053738,1.4464943653887175,8.828700960624496e-05,6.103515625e-05,False
110,0.013830560499315511,0.1663163281179302,0.7819097669694575,9.544796960076385e-05,0.0001220703125,False
111,0.01381183346559628,0.166203691087751,1.1895632560487341,7.260517920219325e-05,6.103515625e-05,False
112,0.013774614575664586,0.16597960462457179,0.7202144451406952,8.791680238533877e-05,0.0001220703125,False
113,0.01375030144075818,0.16583305726397363,1.0539421035353418,6.432752096773326e-05,6.103515625e-05,False
114,0.01371850393554666,0.16564120221458584,0.6941829815991725,8.473913349599273e-05,0.0001220703125,False
115,0.013691288510574629,0.16547681717131635,0.9939012947678004,6.0662920823230006e-05,6.103515625e-05,False
116,0.013661642526414554,0.16529756517513836,0.6905098525013196,8.429075347916499e-05,0.0001220703125,False
117,0.013633177424621874,0.16512527017159956,0.9887220803575716,6.034680666244944e-05,6.103515625e-05,False
118,0.01360381544311477,0.16494735792436793,0.7050195747065224,8.606195980304229e-05,0.0001220703125,False
119,0.013575609978029883,0.16477627243040718,1.0347285811736715,6.315482062827585e-05,6.103515625e-05,False
120,0.013545048165798436,0.16459069333226856,0.7405036664853638,0.0,0.0,False
